iteration,loss_total,loss_per_token,learning_rate
0,2147.160888671875,8.387347221374512,6e-07
100,1412.096923828125,5.516003608703613,6.0599999999999996e-05
200,1125.5220947265625,4.396570682525635,0.00012059999999999999
300,1044.27099609375,4.079183578491211,0.00018059999999999997
400,1012.9271850585938,3.956746816635132,0.0002406
500,1003.7288818359375,3.920815944671631,0.0003006
600,962.6302490234375,3.7602744102478027,0.0003606
700,965.6052856445312,3.77189564704895,0.0004206
800,953.7989501953125,3.7257771492004395,0.00048059999999999997
900,960.7347412109375,3.7528700828552246,0.0005406
1000,1014.6832885742188,3.963606595993042,0.0006
1100,999.3731689453125,3.903801441192627,0.000599983824962826
1200,963.029541015625,3.761834144592285,0.0005999353016250794
1300,1004.4129028320312,3.923487901687622,0.0005998544353078908
1400,968.4427490234375,3.7829794883728027,0.0005997412348791632
1500,946.663330078125,3.697903633117676,0.0005995957127525992
1600,944.6417846679688,3.690006971359253,0.0005994178848863401
1700,938.3228759765625,3.6653237342834473,0.000599207770781215
1800,937.6973876953125,3.6628804206848145,0.0005989653934786038
1900,939.7764282226562,3.671001672744751,0.0005986907795579086
2000,889.2757568359375,3.473733425140381,0.0005983839591336405
2100,896.1109619140625,3.5004334449768066,0.0005980449658521169
2200,880.2799072265625,3.4385933876037598,0.000597673836887771
2300,900.103271484375,3.51602840423584,0.0005972706129390758
2400,869.87841796875,3.3979625701904297,0.0005968353382240815
2500,861.7562255859375,3.3662352561950684,0.0005963680604755656
2600,841.5360107421875,3.28725004196167,0.000595868830935799
2700,823.868408203125,3.218235969543457,0.0005953377043509263
2800,823.7500610351562,3.217773675918579,0.0005947747389649632
2900,822.861083984375,3.214301109313965,0.0005941799965134079
3000,804.5771484375,3.1428794860839844,0.0005935535422164726
3100,862.752685546875,3.3701276779174805,0.0005928954447719304
3200,818.2978515625,3.1964759826660156,0.0005922057763475822
3300,820.78173828125,3.206178665161133,0.0005914846125733426
3400,799.0158081054688,3.1211555004119873,0.0005907320325329461
3500,806.9637451171875,3.1522021293640137,0.0005899481187552751
3600,784.419189453125,3.0641374588012695,0.0005891329572053091
3700,793.63818359375,3.100149154663086,0.0005882866372746981
3800,802.1100463867188,3.13324236869812,0.0005874092517719597
3900,773.6925659179688,3.0222365856170654,0.0005865008969123016
4000,764.747314453125,2.9872941970825195,0.0005855616723070703
4100,778.1674194335938,3.0397164821624756,0.0005845916809528277
4200,789.3687744140625,3.0834717750549316,0.0005835910292200569
4300,787.2365112304688,3.0751426219940186,0.0005825598268414965
4400,742.9361572265625,2.9020943641662598,0.000581498186900108
4500,760.6011352539062,2.9710981845855713,0.0005804062258166744
4600,755.5650634765625,2.9514260292053223,0.0005792840633370341
4700,760.6266479492188,2.9711978435516357,0.0005781318225189484
4800,745.7699584960938,2.913163900375366,0.0005769496297186077
4900,715.666748046875,2.7955732345581055,0.0005757376145767743
5000,704.150146484375,2.75058650970459,0.0005744959100045672
5100,729.0711669921875,2.8479342460632324,0.0005732246521688852
5200,747.838134765625,2.9212427139282227,0.0005719239804774757
5300,716.8741455078125,2.8002896308898926,0.0005705940375636471
5400,717.9937133789062,2.8046629428863525,0.0005692349692706267
5500,719.502197265625,2.8105554580688477,0.0005678469246355684
5600,701.8875732421875,2.741748332977295,0.0005664300558732082
5700,705.691650390625,2.756608009338379,0.0005649845183591726
5800,701.5112915039062,2.740278482437134,0.0005635104706129397
5900,695.319580078125,2.716092109680176,0.0005620080742804558
6000,703.13232421875,2.746610641479492,0.0005604774941164094
6100,694.3864135742188,2.712446928024292,0.0005589188979661633
6200,695.6676025390625,2.717451572418213,0.0005573324567473495
6300,688.4439697265625,2.6892342567443848,0.0005557183444311249
6400,693.1417236328125,2.707584857940674,0.0005540767380230944
6500,695.3121337890625,2.7160630226135254,0.0005524078175439001
6600,714.843505859375,2.7923574447631836,0.0005507117660094793
6700,662.1820068359375,2.586648464202881,0.0005489887694109957
6800,664.0732421875,2.594036102294922,0.0005472390166944426
6900,672.0121459960938,2.625047445297241,0.0005454626997399234
7000,649.9603271484375,2.538907527923584,0.0005436600133406095
7100,681.3388061523438,2.6614797115325928,0.0005418311551813787
7200,673.4105224609375,2.630509853363037,0.0005399763258171379
7300,659.34423828125,2.575563430786133,0.0005380957286508286
7400,643.1608276367188,2.5123469829559326,0.0005361895699111227
7500,657.9636840820312,2.5701706409454346,0.0005342580586298063
7600,676.9261474609375,2.644242763519287,0.0005323014066188578
7700,662.6846313476562,2.5886118412017822,0.0005303198284472195
7800,658.8612060546875,2.573676586151123,0.0005283135414172681
7900,648.673583984375,2.533881187438965,0.0005262827655409855
8000,629.6466064453125,2.459557056427002,0.0005242277235158313
8100,623.760009765625,2.4365625381469727,0.0005221486407003216
8200,627.7479248046875,2.4521403312683105,0.0005200457450893163
8300,673.2368774414062,2.629831552505493,0.0005179192672890168
8400,649.9798583984375,2.5389838218688965,0.000515769440491677
8500,652.0994873046875,2.5472636222839355,0.0005135965004500314
8600,626.5262451171875,2.4473681449890137,0.0005114006854514427
8700,648.642822265625,2.5337610244750977,0.00050918223629177
8800,656.1007690429688,2.5628936290740967,0.0005069413962489631
8900,635.5179443359375,2.482491970062256,0.0005046784110563848
9000,633.623779296875,2.475092887878418,0.0005023935288758631
9100,648.3109130859375,2.5324645042419434,0.0005000870002704773
9200,620.6578369140625,2.4244446754455566,0.0004977590781770811
